country;ubigeo;departamento;provincia;distrito;latitud;longitud
PERÚ;130206;LA LIBERTAD;ASCOPE;RAZURI;-7.7022;-79.4378
PERÚ;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;-7.9578;-79.2436
PERÚ;130208;LA LIBERTAD;ASCOPE;CASA GRANDE;-7.7453;-79.1881
PERÚ;130301;LA LIBERTAD;BOLIVAR;BOLIVAR;-7.1539;-77.7022
PERÚ;130302;LA LIBERTAD;BOLIVAR;BAMBAMARCA;-7.4397;-77.6931
PERÚ;130303;LA LIBERTAD;BOLIVAR;CONDORMARCA;-7.5467;-77.5997
PERÚ;130304;LA LIBERTAD;BOLIVAR;LONGOTEA;-7.0439;-77.8722
PERÚ;130305;LA LIBERTAD;BOLIVAR;UCHUMARCA;-7.0472;-77.8056
PERÚ;130306;LA LIBERTAD;BOLIVAR;UCUNCHA;-7.1653;-77.8592
PERÚ;130401;LA LIBERTAD;CHEPEN;CHEPEN;-7.2275;-79.4294
PERÚ;130402;LA LIBERTAD;CHEPEN;PACANGA;-7.1714;-79.4856
PERÚ;130403;LA LIBERTAD;CHEPEN;PUEBLO NUEVO;-7.1825;-79.52
PERÚ;130501;LA LIBERTAD;JULCAN;JULCAN;-8.0428;-78.4864
PERÚ;130502;LA LIBERTAD;JULCAN;CALAMARCA;-8.17;-78.4122
PERÚ;130503;LA LIBERTAD;JULCAN;CARABAMBA;-8.1125;-78.6075
PERÚ;130504;LA LIBERTAD;JULCAN;HUASO;-8.2247;-78.4142
PERÚ;130601;LA LIBERTAD;OTUZCO;OTUZCO;-7.9022;-78.5656
PERÚ;130602;LA LIBERTAD;OTUZCO;AGALLPAMPA;-7.9819;-78.5467
PERÚ;130604;LA LIBERTAD;OTUZCO;CHARAT;-7.8239;-78.4481
PERÚ;130605;LA LIBERTAD;OTUZCO;HUARANCHAL;-7.6897;-78.4425
PERÚ;130606;LA LIBERTAD;OTUZCO;LA CUESTA;-7.9189;-78.7047
PERÚ;130608;LA LIBERTAD;OTUZCO;MACHE;-8.0292;-78.535
PERÚ;130610;LA LIBERTAD;OTUZCO;PARANDAY;-7.885;-78.7094
PERÚ;130611;LA LIBERTAD;OTUZCO;SALPO;-8.0031;-78.6042
PERÚ;130613;LA LIBERTAD;OTUZCO;SINSICAP;-7.8517;-78.7542
PERÚ;130614;LA LIBERTAD;OTUZCO;USQUIL;-7.8153;-78.4167
PERÚ;130701;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;-7.4183;-79.5147
PERÚ;130702;LA LIBERTAD;PACASMAYO;GUADALUPE;-7.2436;-79.4703
PERÚ;130703;LA LIBERTAD;PACASMAYO;JEQUETEPEQUE;-7.3375;-79.5631
PERÚ;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;-7.4011;-79.5722
PERÚ;130705;LA LIBERTAD;PACASMAYO;SAN JOSE;-7.35;-79.4553
PERÚ;130801;LA LIBERTAD;PATAZ;TAYABAMBA;-8.275;-77.2961
PERÚ;130802;LA LIBERTAD;PATAZ;BULDIBUYO;-8.1269;-77.3953
PERÚ;130803;LA LIBERTAD;PATAZ;CHILLIA;-8.1244;-77.515
PERÚ;130804;LA LIBERTAD;PATAZ;HUANCASPATA;-8.4575;-77.2983
PERÚ;130805;LA LIBERTAD;PATAZ;HUAYLILLAS;-8.1872;-77.3439
PERÚ;130806;LA LIBERTAD;PATAZ;HUAYO;-8.0044;-77.5922
PERÚ;130807;LA LIBERTAD;PATAZ;ONGON;-8.2078;-76.9828
PERÚ;130808;LA LIBERTAD;PATAZ;PARCOY;-8.0333;-77.4797
PERÚ;130809;LA LIBERTAD;PATAZ;PATAZ;-7.785;-77.5939
PERÚ;130810;LA LIBERTAD;PATAZ;PIAS;-7.8719;-77.5467
PERÚ;130811;LA LIBERTAD;PATAZ;SANTIAGO DE CHALLAS;-8.4381;-77.3206
PERÚ;130812;LA LIBERTAD;PATAZ;TAURIJA;-8.3078;-77.4236
PERÚ;130813;LA LIBERTAD;PATAZ;URPAY;-8.3478;-77.3894
PERÚ;130901;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;-7.8111;-78.0467
PERÚ;130902;LA LIBERTAD;SANCHEZ CARRION;CHUGAY;-7.7819;-77.8683
PERÚ;130903;LA LIBERTAD;SANCHEZ CARRION;COCHORCO;-7.8064;-77.7175
PERÚ;130904;LA LIBERTAD;SANCHEZ CARRION;CURGOS;-7.86;-77.9439
PERÚ;130905;LA LIBERTAD;SANCHEZ CARRION;MARCABAL;-7.7058;-78.0336
PERÚ;130906;LA LIBERTAD;SANCHEZ CARRION;SANAGORAN;-7.7861;-78.1419
PERÚ;130907;LA LIBERTAD;SANCHEZ CARRION;SARIN;-7.9114;-77.9061
PERÚ;130908;LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;-7.6992;-77.7436
PERÚ;131001;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;-8.1453;-78.1736
PERÚ;131002;LA LIBERTAD;SANTIAGO DE CHUCO;ANGASMARCA;-8.1328;-78.0558
PERÚ;131003;LA LIBERTAD;SANTIAGO DE CHUCO;CACHICADAN;-8.0944;-78.1489
PERÚ;131004;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEBAMBA;-8.1708;-77.9739
PERÚ;131005;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA;-8.1933;-77.9572
PERÚ;131006;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;-8.0019;-78.31
PERÚ;131007;LA LIBERTAD;SANTIAGO DE CHUCO;SANTA CRUZ DE CHUCA;-8.1203;-78.1422
PERÚ;131008;LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA;-8.0222;-77.73
PERÚ;131101;LA LIBERTAD;GRAN CHIMU;CASCAS;-7.4794;-78.8197
PERÚ;131102;LA LIBERTAD;GRAN CHIMU;LUCMA;-7.6406;-78.5522
PERÚ;131103;LA LIBERTAD;GRAN CHIMU;MARMOT;-7.6983;-78.6261
PERÚ;131104;LA LIBERTAD;GRAN CHIMU;SAYAPULLO;-7.5958;-78.465
PERÚ;131201;LA LIBERTAD;VIRU;VIRU;-8.4144;-78.7528
PERÚ;131202;LA LIBERTAD;VIRU;CHAO;-8.5406;-78.6789
PERÚ;131203;LA LIBERTAD;VIRU;GUADALUPITO;-8.9517;-78.6247
PERÚ;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.7669;-79.8506
PERÚ;140102;LAMBAYEQUE;CHICLAYO;CHONGOYAPE;-6.6431;-79.3853
PERÚ;140103;LAMBAYEQUE;CHICLAYO;ETEN;-6.9069;-79.8625
PERÚ;140104;LAMBAYEQUE;CHICLAYO;ETEN PUERTO;-6.9256;-79.8661
PERÚ;140105;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;-6.7631;-79.8344
PERÚ;140106;LAMBAYEQUE;CHICLAYO;LA VICTORIA;-6.7944;-79.8444
PERÚ;140107;LAMBAYEQUE;CHICLAYO;LAGUNAS;-6.9911;-79.6228
PERÚ;140108;LAMBAYEQUE;CHICLAYO;MONSEFU;-6.8781;-79.8725
PERÚ;140109;LAMBAYEQUE;CHICLAYO;NUEVA ARICA;-6.8742;-79.3436
PERÚ;140110;LAMBAYEQUE;CHICLAYO;OYOTUN;-6.8544;-79.3064
PERÚ;140111;LAMBAYEQUE;CHICLAYO;PICSI;-6.7183;-79.7706
PERÚ;140112;LAMBAYEQUE;CHICLAYO;PIMENTEL;-6.8353;-79.9358
PERÚ;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.865;-79.8192
PERÚ;140114;LAMBAYEQUE;CHICLAYO;SANTA ROSA;-6.8817;-79.9208
PERÚ;140115;LAMBAYEQUE;CHICLAYO;SAÑA;-6.9181;-79.5833
PERÚ;140116;LAMBAYEQUE;CHICLAYO;CAYALTI;-6.8917;-79.5622
PERÚ;140117;LAMBAYEQUE;CHICLAYO;PATAPO;-6.7356;-79.6347
PERÚ;140118;LAMBAYEQUE;CHICLAYO;POMALCA;-6.77;-79.7753
PERÚ;140119;LAMBAYEQUE;CHICLAYO;PUCALA;-6.7819;-79.6122
PERÚ;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.7511;-79.7011
PERÚ;140201;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;-6.6389;-79.7883
PERÚ;140202;LAMBAYEQUE;FERREÑAFE;CAÑARIS;-6.0461;-79.2653
PERÚ;140203;LAMBAYEQUE;FERREÑAFE;INCAHUASI;-6.2353;-79.3169
PERÚ;140204;LAMBAYEQUE;FERREÑAFE;MANUEL ANTONIO MESONES MURO;-6.645;-79.7389
PERÚ;140205;LAMBAYEQUE;FERREÑAFE;PITIPO;-6.5658;-79.7808
PERÚ;140206;LAMBAYEQUE;FERREÑAFE;PUEBLO NUEVO;-6.6403;-79.7961
PERÚ;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;-6.7069;-79.8953
PERÚ;140302;LAMBAYEQUE;LAMBAYEQUE;CHOCHOPE;-6.1578;-79.6478
PERÚ;140303;LAMBAYEQUE;LAMBAYEQUE;ILLIMO;-6.4739;-79.8547
PERÚ;140304;LAMBAYEQUE;LAMBAYEQUE;JAYANCA;-6.3928;-79.8228
PERÚ;140305;LAMBAYEQUE;LAMBAYEQUE;MOCHUMI;-6.5478;-79.865
PERÚ;140306;LAMBAYEQUE;LAMBAYEQUE;MORROPE;-6.5403;-80.0156
PERÚ;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.1508;-79.7142
PERÚ;140308;LAMBAYEQUE;LAMBAYEQUE;OLMOS;-5.9878;-79.7475
PERÚ;140309;LAMBAYEQUE;LAMBAYEQUE;PACORA;-6.4286;-79.8389
PERÚ;140310;LAMBAYEQUE;LAMBAYEQUE;SALAS;-6.2747;-79.6072
PERÚ;140311;LAMBAYEQUE;LAMBAYEQUE;SAN JOSE;-6.7694;-79.9681
PERÚ;140312;LAMBAYEQUE;LAMBAYEQUE;TUCUME;-6.51;-79.8592
PERÚ;150101;LIMA;LIMA;LIMA;-12.0453;-77.0308
PERÚ;150102;LIMA;LIMA;ANCON;-11.7739;-77.1764
PERÚ;150103;LIMA;LIMA;ATE;-12.0264;-76.9214
PERÚ;150104;LIMA;LIMA;BARRANCO;-12.1492;-77.0217
PERÚ;150105;LIMA;LIMA;BREÑA;-12.0589;-77.0461
PERÚ;150106;LIMA;LIMA;CARABAYLLO;-11.8903;-77.0269
PERÚ;150107;LIMA;LIMA;CHACLACAYO;-11.9753;-76.7689
PERÚ;150108;LIMA;LIMA;CHORRILLOS;-12.1769;-77.0164
PERÚ;150109;LIMA;LIMA;CIENEGUILLA;-12.1203;-76.8142
PERÚ;150110;LIMA;LIMA;COMAS;-11.9572;-77.0494
PERÚ;150111;LIMA;LIMA;EL AGUSTINO;-12.0483;-77.0006
PERÚ;150112;LIMA;LIMA;INDEPENDENCIA;-11.9972;-77.0547
PERÚ;150113;LIMA;LIMA;JESUS MARIA;-12.0756;-77.0433
PERÚ;150114;LIMA;LIMA;LA MOLINA;-12.0781;-76.9167
PERÚ;150115;LIMA;LIMA;LA VICTORIA;-12.065;-77.0308
PERÚ;150116;LIMA;LIMA;LINCE;-12.0844;-77.0303
PERÚ;150117;LIMA;LIMA;LOS OLIVOS;-11.9914;-77.0708
PERÚ;150118;LIMA;LIMA;LURIGANCHO;-11.9358;-76.6972
PERÚ;150119;LIMA;LIMA;LURIN;-12.2747;-76.8703
PERÚ;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0917;-77.0672
PERÚ;150121;LIMA;LIMA;PUEBLO LIBRE;-12.0781;-77.0625
PERÚ;150122;LIMA;LIMA;MIRAFLORES;-12.1217;-77.0292
PERÚ;150123;LIMA;LIMA;PACHACAMAC;-12.1872;-76.8667
PERÚ;150124;LIMA;LIMA;PUCUSANA;-12.4817;-76.7975
PERÚ;150125;LIMA;LIMA;PUENTE PIEDRA;-11.8667;-77.0769
PERÚ;150126;LIMA;LIMA;PUNTA HERMOSA;-12.3336;-76.8242
PERÚ;150127;LIMA;LIMA;PUNTA NEGRA;-12.3653;-76.7956
PERÚ;150128;LIMA;LIMA;RIMAC;-12.0422;-77.0269
PERÚ;150129;LIMA;LIMA;SAN BARTOLO;-12.3892;-76.7808
PERÚ;150130;LIMA;LIMA;SAN BORJA;-12.1072;-76.9989
PERÚ;150131;LIMA;LIMA;SAN ISIDRO;-12.0978;-77.0272
PERÚ;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-12.0297;-77.01
PERÚ;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.1636;-76.9636
PERÚ;150134;LIMA;LIMA;SAN LUIS;-12.0756;-76.9936
PERÚ;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.03;-77.0575
PERÚ;150136;LIMA;LIMA;SAN MIGUEL;-12.0922;-77.0794
PERÚ;150137;LIMA;LIMA;SANTA ANITA;-12.0439;-76.9714
PERÚ;150138;LIMA;LIMA;SANTA MARIA DEL MAR;-12.4019;-76.7733
PERÚ;150139;LIMA;LIMA;SANTA ROSA;-11.7872;-77.1569
PERÚ;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.145;-77.005
PERÚ;150141;LIMA;LIMA;SURQUILLO;-12.1186;-77.0217
PERÚ;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.2133;-76.9372
PERÚ;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1625;-76.9436
PERÚ;150201;LIMA;BARRANCA;BARRANCA;-10.7533;-77.765
PERÚ;150202;LIMA;BARRANCA;PARAMONGA;-10.6747;-77.8181
PERÚ;150203;LIMA;BARRANCA;PATIVILCA;-10.6961;-77.7803
PERÚ;150204;LIMA;BARRANCA;SUPE;-10.7961;-77.7161
PERÚ;150205;LIMA;BARRANCA;SUPE PUERTO;-10.8017;-77.7447
PERÚ;150301;LIMA;CAJATAMBO;CAJATAMBO;-10.4731;-76.9931
PERÚ;150302;LIMA;CAJATAMBO;COPA;-10.3864;-77.0789
PERÚ;150303;LIMA;CAJATAMBO;GORGOR;-10.6211;-77.0414
PERÚ;150304;LIMA;CAJATAMBO;HUANCAPON;-10.5494;-77.1125
PERÚ;150305;LIMA;CAJATAMBO;MANAS;-10.5956;-77.1672
PERÚ;150401;LIMA;CANTA;CANTA;-11.4672;-76.6244
PERÚ;150402;LIMA;CANTA;ARAHUAY;-11.6214;-76.6703
PERÚ;150403;LIMA;CANTA;HUAMANTANGA;-11.4992;-76.7494
PERÚ;150404;LIMA;CANTA;HUAROS;-11.4067;-76.5758
PERÚ;150405;LIMA;CANTA;LACHAQUI;-11.5531;-76.6256
PERÚ;150406;LIMA;CANTA;SAN BUENAVENTURA;-11.4892;-76.6622
PERÚ;150407;LIMA;CANTA;SANTA ROSA DE QUIVES;-11.6953;-76.8461
PERÚ;150501;LIMA;CAÑETE;SAN VICENTE DE CAÑETE;-13.0778;-76.3878
PERÚ;150502;LIMA;CAÑETE;ASIA;-12.7792;-76.5567
PERÚ;150503;LIMA;CAÑETE;CALANGO;-12.5264;-76.5436
PERÚ;150504;LIMA;CAÑETE;CERRO AZUL;-13.025;-76.4789
PERÚ;150505;LIMA;CAÑETE;CHILCA;-12.5181;-76.7381
PERÚ;150506;LIMA;CAÑETE;COAYLLO;-12.7272;-76.4603
PERÚ;150507;LIMA;CAÑETE;IMPERIAL;-13.0606;-76.3528
PERÚ;150508;LIMA;CAÑETE;LUNAHUANA;-12.9706;-76.1511
PERÚ;150509;LIMA;CAÑETE;MALA;-12.6575;-76.6325
PERÚ;150510;LIMA;CAÑETE;NUEVO IMPERIAL;-13.0756;-76.3167
PERÚ;150511;LIMA;CAÑETE;PACARAN;-12.8661;-76.0542
PERÚ;150512;LIMA;CAÑETE;QUILMANA;-12.9494;-76.3828
PERÚ;150513;LIMA;CAÑETE;SAN ANTONIO;-12.6422;-76.6494
PERÚ;150514;LIMA;CAÑETE;SAN LUIS;-13.0511;-76.4311
PERÚ;150515;LIMA;CAÑETE;SANTA CRUZ DE FLORES;-12.6197;-76.6397
PERÚ;150516;LIMA;CAÑETE;ZUÑIGA;-12.8603;-76.0225
PERÚ;150601;LIMA;HUARAL;HUARAL;-11.4953;-77.2069
PERÚ;150602;LIMA;HUARAL;ATAVILLOS ALTO;-11.2342;-76.6558
PERÚ;150603;LIMA;HUARAL;ATAVILLOS BAJO;-11.3519;-76.8256
PERÚ;150604;LIMA;HUARAL;AUCALLAMA;-11.5594;-77.18
PERÚ;150605;LIMA;HUARAL;CHANCAY;-11.5631;-77.2706
PERÚ;150606;LIMA;HUARAL;IHUARI;-11.1886;-76.9519
PERÚ;150607;LIMA;HUARAL;LAMPIAN;-11.2378;-76.8392
PERÚ;150608;LIMA;HUARAL;PACARAOS;-11.1861;-76.6478
PERÚ;150609;LIMA;HUARAL;SAN MIGUEL DE ACOS;-11.2739;-76.8219
PERÚ;150610;LIMA;HUARAL;SANTA CRUZ DE ANDAMARCA;-11.1947;-76.6344
PERÚ;150611;LIMA;HUARAL;SUMBILCA;-11.4067;-76.8197
PERÚ;150612;LIMA;HUARAL;VEINTISIETE DE NOVIEMBRE;-11.1922;-76.7797
PERÚ;150701;LIMA;HUAROCHIRI;MATUCANA;-11.845;-76.3861
PERÚ;150702;LIMA;HUAROCHIRI;ANTIOQUIA;-12.0808;-76.5108
PERÚ;150703;LIMA;HUAROCHIRI;CALLAHUANCA;-11.8264;-76.6189
PERÚ;150704;LIMA;HUAROCHIRI;CARAMPOMA;-11.6564;-76.5164
PERÚ;150705;LIMA;HUAROCHIRI;CHICLA;-11.7064;-76.2681
PERÚ;150706;LIMA;HUAROCHIRI;CUENCA;-12.1322;-76.4353
PERÚ;150707;LIMA;HUAROCHIRI;HUACHUPAMPA;-11.7211;-76.5886
PERÚ;150708;LIMA;HUAROCHIRI;HUANZA;-11.6561;-76.5036
PERÚ;150709;LIMA;HUAROCHIRI;HUAROCHIRI;-12.1361;-76.2319
PERÚ;150710;LIMA;HUAROCHIRI;LAHUAYTAMBO;-12.0964;-76.3889
PERÚ;150711;LIMA;HUAROCHIRI;LANGA;-12.1256;-76.4211
PERÚ;150712;LIMA;HUAROCHIRI;LARAOS;-11.6644;-76.5394
PERÚ;150713;LIMA;HUAROCHIRI;MARIATANA;-12.2372;-76.3261
PERÚ;150714;LIMA;HUAROCHIRI;RICARDO PALMA;-11.9236;-76.665
PERÚ;150715;LIMA;HUAROCHIRI;SAN ANDRES DE TUPICOCHA;-12.0022;-76.4747
PERÚ;150716;LIMA;HUAROCHIRI;SAN ANTONIO;-11.7436;-76.65
PERÚ;150717;LIMA;HUAROCHIRI;SAN BARTOLOME;-11.9119;-76.5292
PERÚ;150718;LIMA;HUAROCHIRI;SAN DAMIAN;-12.0178;-76.3919
PERÚ;150719;LIMA;HUAROCHIRI;SAN JUAN DE IRIS;-11.6831;-76.525
PERÚ;150720;LIMA;HUAROCHIRI;SAN JUAN DE TANTARANCHE;-12.1136;-76.1825
PERÚ;150721;LIMA;HUAROCHIRI;SAN LORENZO DE QUINTI;-12.1453;-76.2125
PERÚ;150722;LIMA;HUAROCHIRI;SAN MATEO;-11.7592;-76.3006
PERÚ;150723;LIMA;HUAROCHIRI;SAN MATEO DE OTAO;-11.8703;-76.5439
PERÚ;150724;LIMA;HUAROCHIRI;SAN PEDRO DE CASTA;-11.7589;-76.5964
PERÚ;150725;LIMA;HUAROCHIRI;SAN PEDRO DE HUANCAYRE;-12.1314;-76.2156
PERÚ;150726;LIMA;HUAROCHIRI;SANGALLAYA;-12.1608;-76.2289
PERÚ;150727;LIMA;HUAROCHIRI;SANTA CRUZ DE COCACHACRA;-11.9117;-76.5394
PERÚ;150728;LIMA;HUAROCHIRI;SANTA EULALIA;-11.9017;-76.6639
PERÚ;150729;LIMA;HUAROCHIRI;SANTIAGO DE ANCHUCAYA;-12.0956;-76.2306
PERÚ;150730;LIMA;HUAROCHIRI;SANTIAGO DE TUNA;-11.9839;-76.5253
PERÚ;150731;LIMA;HUAROCHIRI;SANTO DOMINGO DE LOS OLLEROS;-12.2189;-76.5142
PERÚ;150732;LIMA;HUAROCHIRI;SURCO;-11.8825;-76.4361
PERÚ;150801;LIMA;HUAURA;HUACHO;-11.1081;-77.6103
PERÚ;150802;LIMA;HUAURA;AMBAR;-10.7561;-77.2719
PERÚ;150803;LIMA;HUAURA;CALETA DE CARQUIN;-11.0917;-77.6283
PERÚ;150804;LIMA;HUAURA;CHECRAS;-10.9181;-76.8256
PERÚ;150805;LIMA;HUAURA;HUALMAY;-11.0967;-77.6131
PERÚ;150806;LIMA;HUAURA;HUAURA;-11.0697;-77.5992
PERÚ;150807;LIMA;HUAURA;LEONCIO PRADO;-11.0611;-76.9303
PERÚ;150808;LIMA;HUAURA;PACCHO;-10.9575;-76.9333
PERÚ;150809;LIMA;HUAURA;SANTA LEONOR;-10.9486;-76.745
PERÚ;150810;LIMA;HUAURA;SANTA MARIA;-11.0967;-77.595
PERÚ;150811;LIMA;HUAURA;SAYAN;-11.1353;-77.1936
PERÚ;150812;LIMA;HUAURA;VEGUETA;-11.0233;-77.6439
PERÚ;150901;LIMA;OYON;OYON;-10.6681;-76.7733
PERÚ;150902;LIMA;OYON;ANDAJES;-10.7928;-76.9092
PERÚ;150903;LIMA;OYON;CAUJUL;-10.8058;-76.9792
PERÚ;150904;LIMA;OYON;COCHAMARCA;-10.8633;-77.1289
PERÚ;150905;LIMA;OYON;NAVAN;-10.8378;-77.0144
PERÚ;150906;LIMA;OYON;PACHANGARA;-10.8111;-76.875
PERÚ;151001;LIMA;YAUYOS;YAUYOS;-12.4597;-75.9183
PERÚ;151002;LIMA;YAUYOS;ALIS;-12.2811;-75.7864
PERÚ;151003;LIMA;YAUYOS;AYAUCA;-12.5911;-76.0369
PERÚ;151004;LIMA;YAUYOS;AYAVIRI;-12.3825;-76.1369
PERÚ;151005;LIMA;YAUYOS;AZANGARO;-13;-75.8372
PERÚ;151006;LIMA;YAUYOS;CACRA;-12.8125;-75.7831
PERÚ;151007;LIMA;YAUYOS;CARANIA;-12.3456;-75.8694
PERÚ;151008;LIMA;YAUYOS;CATAHUASI;-12.7994;-75.8914
PERÚ;151009;LIMA;YAUYOS;CHOCOS;-12.9144;-75.8628
PERÚ;151010;LIMA;YAUYOS;COCHAS;-12.2942;-76.1575
PERÚ;151011;LIMA;YAUYOS;COLONIA;-12.6339;-75.8903
PERÚ;151012;LIMA;YAUYOS;HONGOS;-12.8108;-75.7653
PERÚ;151013;LIMA;YAUYOS;HUAMPARA;-12.3603;-76.1672
PERÚ;151014;LIMA;YAUYOS;HUANCAYA;-12.2033;-75.7992
PERÚ;151015;LIMA;YAUYOS;HUANGASCAR;-12.8994;-75.8319
PERÚ;151016;LIMA;YAUYOS;HUANTAN;-12.4564;-75.8117
PERÚ;151017;LIMA;YAUYOS;HUAÑEC;-12.2939;-76.1386
PERÚ;151018;LIMA;YAUYOS;LARAOS;-12.3467;-75.7858
PERÚ;151019;LIMA;YAUYOS;LINCHA;-12.7997;-75.6667
PERÚ;151020;LIMA;YAUYOS;MADEAN;-12.9444;-75.7772
PERÚ;151021;LIMA;YAUYOS;MIRAFLORES;-12.2744;-75.8503
PERÚ;151022;LIMA;YAUYOS;OMAS;-12.5147;-76.2894
PERÚ;151023;LIMA;YAUYOS;PUTINZA;-12.6681;-75.9494
PERÚ;151024;LIMA;YAUYOS;QUINCHES;-12.3078;-76.1433
PERÚ;151025;LIMA;YAUYOS;QUINOCAY;-12.3622;-76.2264
PERÚ;151026;LIMA;YAUYOS;SAN JOAQUIN;-12.2839;-76.1469
PERÚ;151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;-12.4544;-76.2269
PERÚ;151028;LIMA;YAUYOS;TANTA;-12.1222;-76.0133
PERÚ;151029;LIMA;YAUYOS;TAURIPAMPA;-12.6172;-76.1619
PERÚ;151030;LIMA;YAUYOS;TOMAS;-12.2378;-75.745
PERÚ;151031;LIMA;YAUYOS;TUPE;-12.7411;-75.8094
PERÚ;151032;LIMA;YAUYOS;VIÑAC;-12.9311;-75.78
PERÚ;151033;LIMA;YAUYOS;VITIS;-12.2239;-75.8081
PERÚ;160101;LORETO;MAYNAS;IQUITOS;-3.7481;-73.2442
PERÚ;160102;LORETO;MAYNAS;ALTO NANAY;-3.8883;-73.6975
PERÚ;160103;LORETO;MAYNAS;FERNANDO LORES;-4.0017;-73.1569
PERÚ;160104;LORETO;MAYNAS;INDIANA;-3.5003;-73.0411
PERÚ;160105;LORETO;MAYNAS;LAS AMAZONAS;-3.4231;-72.7644
PERÚ;160106;LORETO;MAYNAS;MAZAN;-3.4886;-73.0817
PERÚ;160107;LORETO;MAYNAS;NAPO;-2.4892;-73.6761
PERÚ;160108;LORETO;MAYNAS;PUNCHANA;-3.7286;-73.2419
PERÚ;160110;LORETO;MAYNAS;TORRES CAUSANA;-0.9706;-75.1742
PERÚ;160112;LORETO;MAYNAS;BELEN;-3.7692;-73.26
PERÚ;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;-3.7703;-73.2803
PERÚ;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;-5.8842;-76.1281
PERÚ;160202;LORETO;ALTO AMAZONAS;BALSAPUERTO;-5.8333;-76.5597
PERÚ;160205;LORETO;ALTO AMAZONAS;JEBEROS;-5.2908;-76.2833
PERÚ;160206;LORETO;ALTO AMAZONAS;LAGUNAS;-5.2239;-75.675
PERÚ;240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;-3.6775;-80.6681
PERÚ;240202;TUMBES;CONTRALMIRANTE VILLAR;CASITAS;-3.9422;-80.6511
PERÚ;240203;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;-3.9506;-80.94
PERÚ;240301;TUMBES;ZARUMILLA;ZARUMILLA;-3.5011;-80.2756
PERÚ;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4817;-80.245
PERÚ;240303;TUMBES;ZARUMILLA;MATAPALO;-3.6822;-80.1997
PERÚ;240304;TUMBES;ZARUMILLA;PAPAYAL;-3.5714;-80.235
PERÚ;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.3681;-74.5433
PERÚ;250102;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;-8.4719;-74.8053
PERÚ;250103;UCAYALI;CORONEL PORTILLO;IPARIA;-9.3061;-74.4356
PERÚ;250104;UCAYALI;CORONEL PORTILLO;MASISEA;-8.6047;-74.3061
PERÚ;250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;-8.3556;-74.5758
PERÚ;250106;UCAYALI;CORONEL PORTILLO;NUEVA REQUENA;-8.3206;-74.8514
PERÚ;250107;UCAYALI;CORONEL PORTILLO;MANANTAY;-8.4003;-74.5414
PERÚ;250201;UCAYALI;ATALAYA;RAYMONDI;-10.7297;-73.7553
PERÚ;250202;UCAYALI;ATALAYA;SEPAHUA;-11.1372;-73.0456
PERÚ;250203;UCAYALI;ATALAYA;TAHUANIA;-10.0306;-73.9564
PERÚ;250204;UCAYALI;ATALAYA;YURUA;-9.5314;-72.76
PERÚ;250301;UCAYALI;PADRE ABAD;PADRE ABAD;-9.0336;-75.5075
PERÚ;250302;UCAYALI;PADRE ABAD;IRAZOLA;-8.8286;-75.2133
PERÚ;250303;UCAYALI;PADRE ABAD;CURIMANA;-8.4333;-75.1478
PERÚ;250304;UCAYALI;PADRE ABAD;NESHUYA;-8.64;-74.9644
PERÚ;250305;UCAYALI;PADRE ABAD;ALEXANDER VON HUMBOLDT;-8.8275;-75.0508
PERÚ;250401;UCAYALI;PURUS;PURUS;-9.7722;-70.7097
